geo,Austria,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,France,France,France,France,France,France,France,France,France,France,France,France,Hungary,Hungary,Hungary,Hungary,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Netherlands,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland
2012-07-01,63055.1,75.5,171.2,206.8,368.5,263.1,144.8,182.1,339.0,745.2,327.2,3649.3,1022.6,840.8,593.4,1759.2,1278.5,9383.2,1434.8,8903.6,1662.4,3793.1,2166.9,28774.4,5540.4,1123.4,1069.8,2605.2,1038.4,8391.1,2240.7,7265.8,2576.7,6897.7,4031.4,36775.0,6634.8,7381.7,13060.2,18937.4,18555.9,60938.0,26850.0,52816.2,53056.5,91306.6,52692.0,418737.6,76384.8,581.0,4958.9,4338.8,19859.6,10797.3,12478.0,14961.3,20035.7,59331.4,15816.9,50866.4,27222.1,55386.9,40651.2,325257.4,69138.1,198.4,98.7,237.4,194.0,474.6,146.4,398.5,213.7,395.3,379.1,3463.8,1062.8,586.0,86.9,425.8,130.2,1398.6,258.6,1240.3,353.1,690.0,343.0,6044.8,1807.1,22.6,148.7,408.4,1817.8,456.7,794.7,377.0,707.7,1246.4,727.8,7463.5,1274.3,131845.8,743.1,2194.5,4612.3,10053.1,20289.9,3833.6,18518.0,7698.0,16119.6,5605.6,91087.6,19893.9
2012-10-01,65225.0,77.7,162.3,216.8,356.0,248.8,135.8,189.3,351.2,797.0,328.1,3573.0,902.6,268.1,626.7,1970.6,1200.9,9983.2,1690.5,9103.3,1921.6,3657.9,2298.4,29239.6,5621.3,1131.1,1082.5,2421.4,1025.3,9372.8,2683.4,7981.8,3002.7,6896.1,4114.7,38779.2,6888.9,7315.7,12910.0,19734.0,18943.2,65389.6,29141.5,54899.9,54372.8,94402.5,53520.3,432322.2,77398.3,602.7,5244.5,4516.7,20478.4,10662.5,12613.6,15373.9,21440.8,60626.5,18256.3,52509.6,31465.5,54229.5,40627.6,329735.3,65448.1,112.1,105.7,233.1,237.3,495.0,149.2,389.0,221.8,566.6,403.7,3623.5,1015.8,123.1,85.5,399.8,126.9,1471.9,270.3,1273.3,350.6,708.2,366.1,5724.0,1806.2,21.6,161.7,466.2,1774.9,470.8,866.5,380.5,824.3,1294.1,740.2,7840.0,1384.4,136305.9,727.6,2198.0,4408.2,10293.8,20797.4,3864.6,19068.7,7662.4,16212.4,5606.4,91608.9,19845.3
2013-01-01,60234.5,66.3,160.7,151.0,332.7,224.6,130.1,160.9,354.9,800.1,329.1,3365.1,814.1,342.5,542.8,953.7,1314.6,9842.7,1491.4,8769.9,1567.8,3875.5,2219.8,26881.5,4760.9,1139.9,1028.1,1910.5,921.8,8463.1,2463.1,6990.4,2489.9,6833.9,3950.6,35358.0,6063.4,7251.7,13166.3,19036.2,18406.8,66628.7,27939.0,54932.1,52797.7,93035.1,53348.6,427952.2,77319.6,505.4,4522.2,3865.0,17921.8,2406.5,12420.3,13840.8,20448.2,60534.9,15806.4,52471.4,27646.1,54955.3,40242.2,308272.4,60173.7,116.7,102.3,91.1,196.5,435.1,136.4,318.2,191.2,363.6,446.8,3022.1,895.0,115.0,81.9,219.4,131.4,1432.3,255.0,1214.0,307.2,695.2,350.0,5179.0,1577.4,16.4,156.5,357.2,1929.7,531.7,701.6,426.2,730.1,1329.6,734.7,7688.3,1311.0,130506.8,705.4,2193.2,4213.3,10560.1,20504.5,3865.8,18732.6,7671.1,16251.9,5618.7,90297.9,18700.6
2013-04-01,61831.3,70.8,150.6,156.1,341.6,228.1,148.0,162.9,331.9,775.4,330.4,3429.3,899.5,446.0,576.9,1608.5,1422.0,9871.6,1514.2,9454.0,1772.2,3764.0,2241.3,28639.2,5363.3,1181.7,1069.8,2294.8,898.6,8804.9,2531.3,7744.2,2785.3,6996.6,4084.9,37374.1,6573.5,7270.0,13211.3,19984.0,18772.3,65556.6,27511.7,56066.5,54620.1,93588.1,53776.0,431633.9,77811.1,578.9,4884.6,4308.9,19671.1,6014.7,12395.6,15216.8,20562.4,62032.3,16371.5,54433.7,29655.9,54934.0,40485.0,323232.6,65847.6,170.1,100.1,164.1,200.2,458.8,140.1,382.4,215.8,486.6,431.9,3394.7,979.1,217.4,89.0,381.2,141.0,1364.5,263.9,1212.1,358.4,708.8,354.5,5625.4,1742.2,17.0,164.2,474.7,1969.2,547.2,687.2,446.0,743.8,1334.4,753.5,8026.6,1398.8,136630.7,697.7,2198.6,4534.9,10828.5,20790.0,3875.6,19018.4,7739.6,16328.2,5609.2,92074.8,19483.0
2013-07-01,63252.3,74.7,145.4,148.1,346.2,241.8,171.8,153.5,310.0,705.6,332.4,3456.9,988.9,825.7,588.9,1781.6,1380.2,8946.8,1480.1,8607.7,1748.4,3826.0,2228.9,28696.0,5498.1,1254.6,1066.4,2583.1,969.0,8587.8,2302.6,7631.9,2577.5,6862.6,4078.1,36974.4,6515.9,7386.8,12974.8,19187.5,18572.5,61087.8,26194.4,52534.4,53338.8,92392.7,53692.8,421239.2,76540.3,594.6,4800.7,4234.0,20535.7,10988.7,12305.3,14461.2,19430.4,57810.3,15644.6,49937.0,27842.4,55255.9,40443.8,322372.0,68483.5,202.4,98.9,255.8,212.1,470.5,152.3,400.7,225.6,409.5,386.9,3546.9,1087.3,559.6,93.3,482.1,136.6,1402.5,274.7,1244.3,375.3,701.6,353.0,6233.5,1882.5,16.1,159.1,443.0,1972.6,517.3,698.0,420.9,728.0,1310.3,766.5,7902.2,1385.6,132314.9,702.5,2171.0,4685.9,10912.2,20517.4,3886.7,18780.3,7860.1,16476.3,5623.9,92955.3,20105.9
2013-10-01,65806.6,73.4,141.8,178.5,341.2,226.2,151.8,161.3,321.5,774.1,335.2,3418.5,877.6,264.7,612.9,2001.4,1394.9,9661.5,1753.5,8829.9,1977.9,3667.2,2346.7,29349.9,5656.0,1209.9,1063.8,2354.9,961.0,9662.8,2687.6,8408.3,2933.4,6857.0,4079.8,38604.5,6694.3,7724.0,13163.6,19956.4,19146.5,66165.1,29048.8,55583.3,55023.1,95486.1,54426.4,436938.9,77559.3,628.9,5301.1,4612.5,21454.0,10847.5,12498.1,14623.6,20493.1,60136.6,17799.3,52508.5,31202.8,54462.7,40613.5,327440.3,65522.8,119.9,108.9,233.7,228.4,490.0,160.3,394.0,221.2,583.5,420.2,3686.3,1029.6,117.6,93.6,469.9,138.2,1502.2,287.5,1320.7,374.1,711.2,372.0,5926.1,1860.6,16.5,168.3,496.7,1681.3,535.9,788.6,414.7,841.6,1327.9,803.5,8019.4,1507.6,138659.0,717.5,2159.2,4504.0,11071.8,20866.7,3914.5,19174.7,7876.7,16617.2,5627.7,93598.4,20271.1
2014-01-01,61120.6,59.7,148.3,142.5,318.2,217.4,148.1,157.9,328.1,781.0,346.3,3274.2,786.5,353.0,544.3,995.6,1323.7,10137.2,1558.4,8915.2,1598.2,3889.4,2277.9,27545.1,4873.6,1208.9,1016.1,1857.9,1070.5,8420.5,2518.7,6946.1,2458.9,6715.9,3954.0,35233.6,5900.4,8131.3,13283.2,18753.6,18719.9,67470.5,28676.4,56306.0,53608.9,94217.6,54188.4,433705.0,77909.2,531.1,4755.9,4129.0,18655.5,2434.0,12635.1,13372.1,20292.3,60992.3,15933.5,53462.9,28017.8,55330.7,40364.9,310415.7,61383.7,124.3,103.2,111.1,218.4,427.2,132.5,331.3,182.0,377.0,448.4,3092.2,938.1,119.6,85.4,282.8,133.8,1491.2,264.9,1288.2,319.8,698.5,350.1,5411.9,1660.4,17.6,161.8,484.0,1938.0,508.6,680.0,395.7,778.8,1355.2,802.4,8052.4,1409.2,132395.8,747.5,2286.4,4377.9,10935.7,20340.6,3973.8,18801.6,7984.7,16681.4,5636.9,92548.9,19547.5
2014-04-01,62384.4,59.6,149.5,141.2,330.2,230.7,161.0,169.8,319.4,776.0,351.6,3407.7,892.8,478.8,584.7,1646.8,1392.4,10287.4,1645.8,9915.6,1794.6,3804.0,2315.4,29513.9,5511.0,1133.1,1048.5,2240.3,1038.4,8805.9,2601.6,7685.9,2715.2,6877.0,4074.7,37129.0,6451.7,8449.3,13079.1,19354.0,19028.7,65643.0,28536.0,56877.8,55006.5,94635.6,54393.7,435203.0,77959.2,615.7,5249.1,4665.3,20697.3,5954.9,12554.9,14274.2,20356.0,62048.0,16615.6,54811.5,29751.9,55427.0,40888.5,324315.8,66883.2,181.2,99.3,185.3,214.3,457.5,135.2,388.4,200.5,504.5,428.1,3474.4,1008.4,223.9,90.5,430.8,142.9,1427.4,267.8,1278.8,367.6,713.0,366.3,5864.0,1826.8,20.1,165.8,515.4,1869.9,504.4,686.8,393.6,799.0,1336.2,828.4,8060.7,1448.9,138478.2,762.6,2462.1,4691.3,10948.4,20569.6,3995.3,19025.3,8125.1,16685.4,5642.4,94089.8,20166.6
2014-07-01,63516.7,62.1,148.4,126.0,336.6,246.3,174.0,158.4,305.9,702.7,353.7,3422.9,969.6,913.2,599.4,1798.5,1350.7,9467.3,1631.3,9287.4,1776.1,3846.9,2303.4,29785.2,5702.4,1204.0,1057.0,2470.4,1051.4,8546.3,2461.0,7536.8,2517.8,6795.6,4067.9,36690.8,6387.4,8622.0,13151.9,18568.5,18860.4,61841.2,27747.3,53711.1,54353.6,93296.6,54267.1,427827.9,77893.5,613.6,5058.1,4465.8,21396.2,10953.5,12409.4,13400.0,19722.8,57549.3,15617.2,50088.3,27908.5,55555.6,40782.0,322854.5,69305.2,185.6,95.3,250.8,254.5,460.3,147.6,397.7,212.3,422.6,414.4,3594.6,1128.5,584.4,98.2,530.5,130.2,1435.8,281.6,1278.8,394.8,704.8,366.5,6429.3,1940.4,19.9,157.4,460.3,1976.5,493.2,766.5,392.5,779.8,1313.9,831.5,8099.0,1421.9,133813.1,765.5,2319.9,4797.9,10933.9,20377.8,3991.3,18854.5,8231.2,16864.9,5667.8,95030.5,21024.9
2014-10-01,66098.8,62.4,147.8,147.1,338.5,232.3,155.7,167.9,323.2,780.1,352.6,3385.7,846.5,285.3,627.5,2029.9,1367.3,10395.0,1933.9,9746.7,1985.5,3707.9,2427.5,30583.9,5912.9,1160.3,1058.7,2248.6,983.1,9661.8,2876.4,8327.3,2931.8,6778.9,4114.7,38341.9,6574.4,8786.5,12938.8,19403.0,19260.7,65989.5,30402.7,56001.1,55934.7,96082.9,54813.1,440831.4,78484.9,686.6,5472.1,4761.0,22270.6,10212.2,12598.9,13921.7,20253.9,60058.5,18072.7,52995.3,31696.7,54437.2,41102.4,327782.7,66227.5,122.8,104.1,238.0,246.7,475.4,159.4,386.0,213.8,602.4,418.5,3722.0,1060.1,116.5,96.9,523.3,137.4,1560.2,295.0,1363.9,389.9,716.1,381.1,6072.3,1859.9,19.9,171.3,527.7,2019.6,487.6,940.6,378.3,904.5,1359.4,837.5,8644.0,1547.8,141159.6,755.9,2205.3,4533.9,11169.4,21290.4,3964.4,19788.8,8235.4,17087.5,5687.6,96324.6,21431.0
2015-01-01,61414.5,54.8,149.7,120.3,336.2,229.1,147.6,159.6,336.1,784.6,349.8,3287.6,777.0,387.1,561.5,1001.7,1341.2,10721.4,1705.9,9669.4,1685.2,3901.0,2340.2,28798.0,5149.0,1169.0,1020.4,1836.6,1056.5,8288.7,2721.2,6918.0,2462.8,6715.1,3955.7,35144.9,5819.8,8806.8,13329.1,18596.8,18736.5,68350.6,30040.1,56672.4,54953.2,94669.1,54509.6,440815.2,80598.0,531.2,5257.3,4586.6,19473.2,2451.8,12499.7,12957.3,20337.6,60417.8,16175.0,53597.3,28072.9,55243.0,41019.5,311549.7,62547.0,122.7,101.3,110.2,241.8,442.6,129.8,334.5,191.9,386.9,447.0,3137.2,929.0,118.5,89.2,312.6,137.4,1506.2,275.5,1328.6,337.1,701.7,360.4,5495.4,1647.1,21.1,162.7,475.9,2156.3,569.5,848.6,451.9,830.4,1365.9,852.9,8466.3,1305.4,134446.5,727.0,2064.5,4453.4,11128.9,20452.5,3989.2,18955.7,8343.9,17019.4,5647.6,94426.9,20568.4
2015-04-01,62969.8,60.1,152.0,133.9,357.4,242.9,176.5,180.1,332.7,778.7,346.9,3475.1,890.8,505.0,620.3,1711.3,1462.0,10849.3,1773.1,10518.6,1945.2,3836.1,2388.5,31002.9,5884.1,1108.8,1057.0,2287.4,1049.4,8779.5,2734.8,7657.8,2730.4,6871.4,4106.2,37270.7,6374.0,8702.2,12891.1,19174.4,18943.2,65254.3,29443.1,56894.9,55648.9,94752.5,54596.3,437718.2,79490.1,593.9,5719.5,5125.5,21383.2,6056.1,12463.1,13991.5,20372.6,62301.0,16772.0,56036.3,29849.2,55127.2,41567.8,326666.5,68562.0,209.9,98.7,177.8,238.4,481.0,139.6,395.8,214.6,513.1,433.9,3571.0,1007.0,228.5,91.9,452.5,143.4,1448.9,286.5,1309.6,390.2,712.8,372.0,5966.9,1839.0,21.7,169.5,522.5,2135.3,593.0,807.9,478.6,828.2,1371.8,850.3,8521.7,1355.0,141210.2,709.9,2088.7,4680.6,11023.2,20618.1,3989.5,19065.8,8417.2,17037.4,5658.8,95517.0,21248.6
2015-07-01,64138.0,64.8,149.8,129.5,366.6,257.1,166.8,169.0,318.2,702.3,348.4,3490.7,978.1,955.2,656.8,1937.8,1433.9,9926.1,1789.6,9778.2,1911.2,3865.0,2360.6,31371.6,6205.3,1206.9,1062.1,2570.1,1051.4,8314.0,2469.4,7301.4,2542.5,6758.2,4121.5,36685.3,6392.2,8415.8,12876.7,18434.5,18791.4,61411.2,28570.2,53677.9,54671.7,93315.5,54348.5,428808.9,78972.7,628.7,5395.4,4790.0,22003.5,11288.1,12480.3,13328.1,18770.3,58272.5,15724.6,51528.2,28488.9,55195.6,41399.6,324966.0,70471.3,223.4,95.0,261.4,241.7,474.6,150.4,396.1,221.9,432.0,418.3,3707.8,1165.5,642.6,103.3,514.7,139.4,1448.3,306.5,1316.7,422.4,712.8,377.6,6570.2,1963.6,21.0,161.4,465.3,2133.8,563.5,785.8,456.5,850.8,1350.5,835.9,8359.8,1297.9,136787.3,701.8,2106.4,4738.0,10919.1,20368.6,3995.8,18936.3,8475.5,17166.9,5644.5,96147.6,21971.8
2015-10-01,66802.5,66.3,148.6,162.4,366.3,251.5,153.6,182.9,340.7,788.8,354.1,3501.9,865.9,294.9,689.0,2081.6,1484.3,10532.5,2156.9,9957.2,2133.7,3740.7,2471.2,31899.2,6460.0,1216.7,1076.6,2411.2,995.1,9457.0,2881.7,8218.3,2940.6,6764.6,4193.8,38512.1,6652.1,8112.0,12766.1,19432.7,19494.5,66451.2,31479.5,56628.2,57098.1,96600.6,54870.6,444309.6,79488.2,698.7,5944.1,5213.6,23045.0,11115.2,12732.0,14036.9,20430.7,60980.2,18300.4,54717.1,32016.6,53998.0,41442.1,331600.4,67586.6,132.7,103.6,221.8,256.5,488.1,167.0,380.9,229.0,605.4,434.2,3795.0,1094.3,108.9,98.4,465.5,141.0,1599.6,323.6,1416.5,413.7,717.4,391.3,6224.5,1968.0,20.8,172.9,522.0,2111.5,607.8,1059.5,489.6,972.3,1389.1,843.0,8871.9,1372.1,142703.5,696.2,2165.2,4552.6,11046.8,21275.0,4031.0,19935.1,8390.3,17262.8,5726.9,96852.0,21704.8
2016-01-01,62508.1,57.5,150.1,125.7,346.8,251.7,160.4,182.4,356.9,795.1,362.5,3414.0,804.2,382.5,617.2,994.8,1426.9,10886.5,1846.2,10078.0,1819.1,3955.1,2391.2,29775.7,5472.2,1230.3,1031.5,1957.6,984.1,8252.1,2669.8,6961.2,2528.1,6817.2,4023.7,35830.0,6024.1,7713.9,13873.2,18317.7,19211.9,68854.5,31401.3,57588.4,56398.9,95639.2,54576.8,445533.8,81556.9,537.8,5314.7,4587.7,19775.8,2733.6,12809.8,13100.7,20552.3,62231.4,16644.9,55780.1,28324.8,54711.7,41142.3,316209.0,64286.8,112.3,109.1,92.8,256.0,451.1,142.1,330.8,197.2,395.6,446.0,3176.2,969.1,111.3,91.9,278.5,137.9,1551.7,292.8,1353.2,352.4,702.5,367.8,5611.1,1718.5,17.5,159.5,469.9,2118.1,657.3,690.5,562.3,930.5,1385.0,829.1,8554.1,1377.4,137091.8,693.9,2333.0,4459.9,10777.3,20861.0,4062.4,19665.5,8381.1,17352.4,5735.5,95890.3,21129.5
2016-04-01,63787.4,62.5,155.8,154.2,361.7,271.3,175.9,200.7,353.9,793.1,368.0,3635.9,938.2,523.3,663.6,1642.5,1547.1,10953.8,1851.9,10741.3,2054.3,3915.1,2472.8,31749.3,6087.4,1221.5,1082.5,2411.2,1044.4,8890.1,2792.5,7879.2,2810.8,6959.1,4150.4,37948.6,6635.8,7440.6,13057.5,18893.9,19269.5,66047.1,30374.6,57598.5,57584.1,95905.7,54603.4,441565.6,79727.0,587.2,5870.8,5209.4,21962.1,6327.0,13027.3,14087.6,20407.6,63065.0,17486.0,57164.0,31276.3,54547.0,41221.3,330614.1,69743.5,183.5,103.3,149.7,244.2,492.1,145.6,406.7,217.1,522.9,427.7,3577.5,1069.7,229.1,93.3,399.6,151.3,1496.7,306.9,1344.3,412.7,710.2,377.7,6063.2,1903.2,18.9,160.8,521.8,2179.3,661.5,743.1,561.0,917.0,1394.5,861.5,8881.5,1470.9,143767.3,693.0,2492.3,4757.4,10726.5,21022.3,4087.6,19718.2,8462.3,17386.2,5779.0,97460.9,21943.1
2016-07-01,65296.3,67.0,154.6,154.7,337.1,287.0,199.1,192.3,343.9,706.4,369.6,3660.7,1040.6,1001.2,687.0,1848.0,1514.4,10090.3,1822.7,10085.2,2023.3,3954.1,2449.3,31912.2,6221.1,1269.1,1078.3,2698.6,1066.5,8611.2,2543.9,7690.2,2595.0,6848.3,4165.7,37598.2,6545.6,7275.0,13159.1,18078.7,18803.7,61750.0,29609.1,54384.5,56382.3,94631.3,54452.1,432530.3,79638.2,661.9,5350.7,4684.9,22514.8,11321.1,13068.3,13424.7,19072.1,59558.3,16612.3,53085.2,28742.0,54938.7,41158.1,328668.2,71508.8,202.4,98.5,212.0,252.8,477.0,153.3,400.4,223.7,444.2,429.0,3707.4,1203.9,582.5,103.6,461.9,137.9,1513.6,319.3,1370.5,452.6,718.7,388.5,6693.8,2072.4,19.1,156.3,473.6,2240.8,593.1,773.0,496.9,847.0,1369.0,880.2,8673.6,1411.0,139355.9,696.2,2628.4,4822.2,10697.6,20746.3,4108.8,19563.5,8508.8,17538.2,5793.0,97851.0,22162.3
2016-10-01,68171.5,68.5,155.4,202.1,355.3,276.6,181.4,203.7,365.7,812.6,371.3,3706.6,922.1,307.4,695.4,1989.0,1596.6,10809.1,2173.2,10307.8,2203.0,3868.8,2556.4,32451.8,6342.5,1308.0,1091.0,2504.5,928.8,9892.0,3048.5,8540.1,3042.5,6828.3,4184.5,39503.7,6845.7,7403.0,13108.8,19262.1,18994.7,67499.3,32619.7,57326.7,59030.7,97913.8,55125.5,450050.6,80899.7,730.6,5983.7,5222.3,23657.9,10592.7,13304.2,14075.6,20189.3,63455.9,19375.2,56661.8,32264.2,53672.3,41422.0,335686.1,68596.2,115.9,103.1,203.4,257.1,531.4,176.0,406.6,229.3,634.3,433.4,3862.6,1113.9,112.7,98.8,481.6,152.0,1635.2,346.4,1451.2,450.3,723.4,391.4,6460.9,2078.4,19.5,168.2,536.6,2131.3,626.4,890.8,520.5,919.4,1418.3,903.8,8963.2,1499.2,145558.9,697.6,2443.0,4679.1,10920.9,20857.9,4139.7,19889.5,8566.9,17708.5,5819.4,97816.7,21850.8
2017-01-01,64343.5,58.7,151.7,168.7,330.6,275.0,177.7,200.3,372.2,815.5,372.7,3562.0,847.3,380.9,623.1,966.0,1506.1,11502.8,1884.5,10726.8,1846.7,4044.9,2439.9,30560.6,5421.9,1331.3,1049.3,2085.1,1092.7,9114.2,2862.8,7882.4,2676.2,6766.9,4070.5,37197.6,6199.5,7620.4,13447.8,18411.0,18028.2,69446.7,32707.6,58118.9,58429.3,96420.0,55052.9,449883.9,82530.6,551.4,5447.1,4733.3,20614.7,2586.3,12864.6,13223.7,20841.0,63733.7,17327.4,56963.2,29019.9,54656.1,41190.6,321177.4,65984.5,109.1,113.9,100.6,212.2,497.6,149.3,356.6,209.5,413.3,449.9,3314.7,1029.5,112.2,92.4,289.2,138.5,1653.1,303.0,1455.6,377.8,703.8,366.5,5873.8,1856.8,17.7,163.5,460.5,2215.4,602.2,661.8,511.2,936.1,1439.5,890.8,8796.7,1434.4,140555.5,701.0,2225.1,4535.3,10765.9,21110.2,4098.9,20069.4,8629.4,17742.4,5754.1,96741.4,20995.2
2017-04-01,65866.9,63.3,157.6,198.8,345.3,292.6,183.4,221.2,366.2,811.1,373.9,3794.9,1012.7,505.0,673.5,1618.3,1639.7,12119.2,1940.2,12103.8,2086.9,3974.6,2484.5,33313.7,6330.0,1198.2,1074.9,2523.0,1034.3,9505.6,2915.2,8451.5,2966.1,6960.7,4205.7,39211.9,6755.6,7811.4,13357.0,19416.2,17810.1,66782.3,32213.2,58569.8,60257.8,96775.2,55331.6,451502.7,83336.8,607.7,6170.5,5516.4,22843.8,6054.7,13007.1,14154.0,20815.1,65785.7,18024.8,59633.4,31481.6,54458.1,41775.1,336550.4,71562.5,194.9,108.8,173.5,200.3,536.2,156.0,440.1,228.5,551.6,427.5,3769.6,1124.9,226.5,95.0,415.9,145.6,1569.7,331.0,1413.0,446.3,712.0,378.8,6334.7,2034.8,18.9,169.1,525.8,2247.7,616.4,618.2,519.3,921.1,1458.2,893.7,8884.5,1447.4,148397.0,703.4,2183.8,4802.6,10979.8,21696.0,4107.2,20472.8,8671.0,17772.1,5782.3,98886.4,22126.7
2017-07-01,67269.4,68.1,158.0,194.0,326.5,308.9,205.3,210.3,359.6,721.6,375.0,3831.7,1123.1,965.7,671.0,1819.1,1623.7,11355.3,1964.1,11535.0,2116.7,3996.7,2426.9,33597.9,6521.0,1259.4,1071.5,2754.9,1023.3,9137.5,2539.7,8023.9,2819.6,6811.6,4228.7,38484.6,6740.3,7860.1,13524.3,18815.1,17375.7,62984.4,31384.2,55494.7,59530.6,95483.5,55258.2,444941.9,84178.1,691.2,5582.7,4935.1,23492.9,10758.5,12954.5,13645.4,18989.0,62408.1,16609.0,55690.9,29110.8,55063.9,41877.3,333532.1,72778.5,204.5,105.5,265.0,204.8,524.9,162.2,436.1,238.7,466.9,444.7,3936.8,1268.5,575.4,105.8,500.8,138.7,1580.1,342.7,1433.3,473.3,716.4,390.1,6940.0,2189.5,19.3,165.4,454.6,2266.7,608.4,595.7,508.6,878.3,1443.2,890.6,8717.5,1407.6,143564.1,708.1,2196.2,4860.9,10929.3,21591.8,4134.8,20309.4,8776.7,17933.2,5772.8,99664.8,22701.6
2017-10-01,70197.6,69.3,160.9,246.0,340.6,294.2,183.7,221.0,385.1,823.0,376.0,3839.2,974.6,296.5,666.8,1911.6,1696.7,11815.4,2342.4,11437.9,2311.9,3921.4,2500.1,33958.0,6649.5,1271.1,1086.8,2523.9,987.1,10414.3,3013.8,8939.7,3286.2,6782.9,4255.9,40527.3,7053.8,7985.1,13335.4,19756.8,17975.9,69546.5,34674.4,59232.2,62269.9,98830.5,55922.8,462430.7,84257.7,751.4,6247.1,5493.5,24817.7,10229.2,13095.6,14353.7,20844.7,66211.3,18828.2,59510.4,32428.6,53787.1,42029.6,340507.3,69870.5,121.5,110.9,246.1,202.0,559.6,189.1,436.8,251.2,658.0,422.7,4064.8,1197.2,116.5,97.0,523.5,149.0,1733.2,357.3,1547.3,455.8,722.6,388.1,6707.7,2180.3,18.7,179.1,502.2,2248.2,658.0,693.2,546.8,1031.9,1503.1,908.3,9265.3,1558.9,149966.8,711.2,2196.2,4771.7,11286.7,22477.4,4178.8,21392.9,8761.7,18115.7,5773.5,100467.4,22201.7
2018-01-01,66837.7,59.8,160.4,205.9,326.6,282.6,175.9,212.2,396.4,834.3,376.2,3700.2,896.9,362.6,618.7,1053.4,1610.8,12041.8,2046.1,11423.1,1949.4,4105.0,2467.9,31778.4,5703.9,1323.5,1028.1,2205.2,1029.3,9563.4,2842.9,8188.0,2812.4,6842.7,4154.7,38169.0,6426.8,7956.6,13882.2,18838.6,17526.6,70706.0,34419.2,59041.9,61160.8,97380.6,55624.5,460620.9,85684.0,595.9,5693.6,4981.4,21637.1,2819.3,12756.1,13373.2,20342.7,65806.9,16649.9,59059.2,29175.9,54920.1,42147.7,325016.4,67245.9,122.3,117.2,136.5,151.4,519.6,161.2,369.3,217.7,430.0,475.8,3456.3,1041.8,114.5,92.9,331.7,139.6,1723.8,316.6,1531.8,392.4,709.3,364.4,6093.0,1935.8,18.6,170.4,482.5,2319.8,631.1,620.7,529.8,971.1,1522.2,909.3,9074.3,1460.9,144660.8,710.9,2395.2,4659.7,11190.5,22420.2,4235.3,21203.8,8768.6,18175.3,5848.8,99889.7,21406.5
2018-04-01,67781.2,63.7,169.8,229.6,339.4,310.9,183.6,233.9,391.1,829.8,377.0,3943.7,1065.1,485.8,669.2,1724.7,1686.8,12374.5,2028.7,12412.5,2139.1,4043.6,2507.7,34112.1,6551.5,1286.6,1032.3,2643.1,951.9,9805.8,2907.9,8595.2,3101.4,7144.0,4289.1,40102.8,6917.7,7936.3,13533.2,19639.3,17898.2,67615.4,33767.3,59214.1,62597.7,97732.3,55836.0,459884.0,85226.8,651.2,6340.0,5687.4,23925.8,6151.0,12994.4,14450.3,20931.2,67040.7,17225.1,60921.2,31593.8,54931.2,42594.0,340712.1,73136.6,202.8,113.1,228.3,201.0,540.2,177.3,454.5,236.0,564.9,429.8,3917.1,1168.2,225.9,94.9,471.7,148.1,1628.4,345.7,1475.9,469.1,713.8,380.8,6577.6,2131.9,19.9,169.4,543.4,2233.6,646.3,578.0,536.6,960.6,1529.5,927.2,9139.4,1507.7,152838.9,710.8,2593.1,4866.4,11278.7,23173.7,4230.5,21749.3,8820.2,18195.0,5863.5,101967.2,22234.3
